batterID,pitcherID,outcome
81,151,6.992273953
23,119,24.52129072
32,155,35.72465863
22,127,36.74254585
31,120,134.3518605
53,138,-5.919648609
40,109,-94.49245042
24,135,27.04589777
36,195,-36.53339624
21,177,-66.99111922
66,176,25.72304926
85,119,-31.55026988
37,139,3.851866211
93,110,-23.97682509
36,119,-46.31671872
2,171,-21.9919442
4,182,-74.42116879
29,116,-35.74308216
62,158,65.2576327
37,180,62.07167928
36,124,-44.96805166
32,162,15.43406211
31,178,10.20153926
31,160,94.88901491
12,110,15.38537216
12,183,22.82449471
20,167,-121.5945124
31,136,60.96674012
43,141,34.98829842
58,197,-38.23278727
93,106,18.74582312
84,109,-204.3311054
95,111,29.61514002
22,112,5.915445762
67,144,6.464916963
72,142,-95.60184428
98,188,63.84180522
18,177,31.30196026
99,187,-57.99288846
89,181,33.46084907
10,139,65.32682708
61,184,6.324058387
86,130,16.12175714
33,177,73.78278649
12,148,61.94740306
15,159,46.51868693
21,179,-85.43053352
92,153,-43.35988517
9,164,-15.96465832
76,171,113.0556404
3,140,19.08514706
24,121,-26.12009475
93,196,-4.871767291
49,105,14.89230641
13,130,41.01309439
95,107,-58.58062184
46,104,-90.69760174
54,158,-28.69959636
70,151,-9.928526105
59,127,-29.75283494
65,159,-25.1798097
72,198,30.90338783
6,155,-22.66316438
60,118,-5.076286304
58,110,-4.603513217
44,134,0.233904635
61,179,-46.76116968
88,129,20.65042031
66,114,-102.0245525
90,157,-105.2133904
53,173,-65.32421306
85,130,-83.76539188
64,179,27.23198698
31,122,73.36350298
84,165,58.98767848
42,190,4.700347809
87,184,-29.06490043
17,129,-137.0064738
34,150,11.36471182
28,112,115.6131552
66,138,-19.93919895
39,179,-101.922649
81,197,-3.468831279
87,134,-49.21045654
76,113,101.5665037
61,119,-70.95057901
45,116,16.27152991
39,155,-42.5554118
53,148,24.72790341
30,130,106.9325851
26,167,-48.56351847
69,117,-122.252849
22,167,-140.9503212
70,127,12.48685213
52,199,-30.73111584
53,150,12.05193263
88,134,8.015485081
98,173,-35.02269003
80,196,-43.5118895
93,146,95.1494409
3,144,-48.70697447
12,147,-20.31346808
55,156,-61.91855613
30,187,-10.13894728
9,162,48.65828456
75,112,27.21950403
65,165,80.11321898
91,146,-12.41616886
1,163,-67.76950364
15,121,73.16427874
31,169,51.40072195
86,193,-45.91696578
64,150,-48.20715202
25,153,-41.61929121
86,128,107.8916968
86,124,-13.93865905
38,170,-52.1008822
43,128,80.31483822
86,173,77.52496935
26,120,162.3837008
93,176,-75.894568
10,189,85.5429109
48,165,-125.5443639
42,170,-9.230517798
17,162,14.56256455
99,149,-62.83458225
28,122,31.40689046
82,136,78.74340715
86,197,97.77801099
38,109,16.49788198
53,106,-81.22131926
77,193,65.26497202
64,185,-98.82734353
75,114,-122.5268342
92,130,26.71431027
39,105,-73.8246452
44,197,30.86618381
22,110,-8.694968279
78,195,-44.13874058
53,142,58.90071157
30,105,-23.0751672
77,161,-13.5866892
44,140,-56.8600766
70,120,11.8843733
15,185,-66.80054026
12,121,52.42736765
64,137,-2.74443941
88,180,-12.03806593
17,146,-120.4951306
23,164,-18.95178888
61,101,72.79077447
13,118,-88.2724159
69,187,-4.976845592
57,196,76.69697054
59,190,13.69666482
75,148,33.90767556
6,165,-28.90943992
22,192,-12.27963092
17,124,-41.24600869
36,138,11.96613463
16,188,99.47245991
80,193,27.47174768
43,157,-60.63877975
57,163,-183.1354494
29,105,98.06678036
51,184,161.0934087
20,124,21.95156989
14,182,-163.7334745
72,105,6.339825039
5,142,-65.9495339
84,149,60.21495214
40,143,-119.7488858
30,137,2.234916133
56,134,126.3462788
18,136,38.97174016
62,151,-29.37960092
67,138,39.54513009
40,197,-28.08727335
42,170,-37.9384644
61,157,-14.4730252
43,165,-79.27973161
67,192,96.62033216
65,153,-125.1757496
17,197,56.57301347
99,107,-48.69782362
69,155,59.12595535
58,176,37.85780593
17,123,-125.3283996
68,102,-29.36701932
49,112,74.94869954
76,137,41.77527383
7,181,-24.66613837
21,105,86.14789372
98,157,-54.92162569
31,166,19.33052407
78,111,38.52628838
84,127,-29.41000564
53,153,-266.0314321
68,139,76.36786122
12,121,-31.52115594
7,146,33.2637412
25,112,-94.48431556
49,109,-70.06813101
60,144,-105.9879943
40,112,-6.884871441
7,122,-8.627592215
99,150,12.68817718
72,108,32.6838038
31,169,44.34012098
26,159,51.40912111
94,103,-25.83637959
22,131,-60.60712353
10,124,-4.36195409
91,120,-4.58880914
96,163,-123.9115014
48,192,91.66058303
45,191,70.93621224
17,186,10.7017336
13,120,87.38684239
10,177,18.83920754
40,139,26.7166842
27,114,-45.9140555
78,145,-4.230539146
58,112,66.57175466
83,133,154.9271271
54,144,-46.8341048
32,157,-58.11012012
43,148,-22.56552454
37,139,81.37348488
48,131,-45.25034594
16,190,86.76684254
47,141,99.46231858
79,178,-43.44970899
2,191,-3.687959616
22,168,46.4410426
100,179,2.040401731
37,134,-0.50570441
80,143,4.620253217
64,166,89.93256972
66,170,-71.85920103
18,112,-45.61859186
64,148,-29.12092971
83,177,-15.16133477
99,159,40.77444781
55,141,15.96384768
93,129,-18.35048908
93,156,-59.54166525
23,173,158.6532312
5,122,-40.01932609
87,111,69.89649811
26,181,-30.62565613
99,162,122.3144235
62,159,-52.36599157
49,140,-59.35267984
43,148,-13.32319347
48,142,-4.94319091
41,162,-13.87445236
57,188,-6.787946174
91,124,-81.36348952
31,153,-59.85803023
48,138,45.35464896
17,196,-7.377536344
67,120,21.87110368
1,112,1.32181467
13,117,-86.48096321
39,166,-30.7404487
67,198,42.18625601
11,185,45.7527997
52,114,-30.08011055
77,196,42.20128566
85,130,61.50432983
51,123,40.8958357
10,111,63.70817929
28,143,-52.06315898
7,124,-45.38619831
11,195,-82.82851559
58,164,48.61633033
41,173,58.78457728
25,197,43.91598063
71,188,-68.54986821
94,154,-17.98766804
62,129,8.24098222
23,105,-23.51034696
72,193,48.82365569
19,120,98.77551278
16,155,-28.44095927
30,104,-98.74241294
1,183,-0.119114011
11,111,71.06012158
72,183,40.86837393
98,129,25.79014065
19,191,52.62744765
28,178,-52.80110432
5,199,-26.95025933
22,128,2.39269406
57,197,8.508582203
30,132,7.648278064
83,128,37.23714806
74,175,-94.66245782
94,128,-41.21904505
59,142,-45.7582367
19,148,8.68581896
97,188,-32.54506602
6,144,12.81272154
36,110,27.93379968
91,179,73.45954384
53,114,-38.46004996
83,165,-35.82247553
27,154,66.42863398
68,156,-129.517113
79,178,-5.489319457
62,188,2.486239871
98,167,-5.447015748
63,143,-77.6286741
53,149,1.319710996
87,137,13.93014858
18,161,39.82048951
94,118,-183.700595
26,172,44.09712595
54,147,-117.5964765
77,103,5.216691129
14,112,104.5216607
16,138,14.02823829
13,173,-4.685249875
56,128,-43.79956352
25,199,-56.4344265
70,109,-79.53567344
79,101,-0.808940503
30,111,-12.92235646
65,105,-127.5055777
37,144,-23.19039321
65,122,18.55331022
65,166,-35.05557019
66,165,1.177072671
55,158,66.06960726
71,149,5.449181227
30,166,16.28285782
56,114,-29.46637533
31,139,49.93701844
26,184,91.0436268
61,157,-2.615373603
62,183,25.17936376
81,108,107.6880389
56,144,-21.82465648
21,172,-47.01400531
19,159,-20.88618755
39,166,-34.62795188
37,179,23.68156844
4,122,41.32572875
59,156,-6.321308067
5,132,-10.07955768
13,137,34.36385021
73,156,48.40181233
10,111,-94.79545722
50,112,12.82566035
43,142,-4.710599061
62,113,-4.689119483
26,194,70.82191572
87,121,30.63108225
1,166,-64.44292178
99,176,-74.07916579
23,164,51.91314173
88,189,55.32199503
65,135,3.496897957
51,148,-28.68492957
19,114,-107.5314862
41,107,17.21038408
39,177,29.07790557
13,189,-11.49780748
45,101,136.8374104
96,162,0.041293521
55,137,43.96779216
16,168,22.95051487
53,168,44.29191418
13,163,-67.13423164
81,194,57.9822015
40,136,2.356739714
35,138,24.99749097
82,187,113.4215715
35,140,-35.57405531
81,192,2.355145004
16,131,43.22712643
29,150,1.296944652
25,114,-132.6697392
60,108,-26.23012077
83,109,-85.1158844
50,165,1.426256491
14,177,76.30329851
37,152,3.098306762
30,181,-60.39232235
77,167,-60.02421346
93,135,45.42173379
34,177,5.059579222
88,148,-36.60451398
100,155,-54.98036987
83,172,-23.27568464
40,200,-19.53635052
28,166,23.49847404
82,140,-9.535328995
15,191,9.625554899
97,124,16.21820962
91,111,46.40758968
31,188,43.71932219
36,159,59.19950248
88,161,-154.0636
73,157,-50.08074746
90,133,91.6867722
22,175,-42.80500168
61,128,-30.31023112
77,130,35.53511672
40,149,24.5398751
4,104,133.0895706
3,195,-59.56087655
55,186,52.27645963
61,132,22.43678916
81,172,20.87001024
84,153,-26.2115781
61,167,-77.99459576
86,158,143.5313495
66,149,83.65190816
88,119,28.56616291
67,157,34.25501457
35,111,49.67807544
19,197,27.66774088
40,139,66.29920842
93,196,-19.37983652
58,126,2.351799494
92,165,2.508060868
84,118,-31.00805456
51,198,21.2727997
86,186,80.33266941
38,151,-9.004811206
9,193,24.95962693
28,196,58.10200252
35,125,-2.786306348
14,190,-107.2973616
84,149,69.31905641
14,156,-15.68801374
69,138,81.86801063
83,103,-65.15272927
76,140,24.34157007
63,122,-85.56825498
69,151,-25.34685906
89,141,0.700714234
9,155,42.44669872
69,199,-47.38500091
93,132,-39.48985429
93,183,107.3755858
9,192,-78.57062927
36,184,63.57019111
51,184,104.441236
44,132,20.25498477
82,192,-29.08711866
72,198,5.724647894
15,150,57.6902029
6,103,-29.62177327
51,164,-48.29992035
68,130,-15.68357027
49,174,-29.78494987
34,143,-70.21694953
34,170,-96.22932731
44,111,-8.292936536
83,163,-113.2725376
61,155,15.25273672
6,156,-52.77384684
43,114,-83.54326195
20,163,-10.65296885
7,110,-71.1150525
63,144,5.244762367
44,179,-73.77228473
42,174,69.67590244
41,148,-12.42212737
17,134,30.76055348
22,110,-47.71078921
35,149,45.84398878
4,134,-47.18287889
20,164,-78.1228648
48,161,35.50391265
77,108,8.878010107
60,163,-94.5588912
25,155,79.25199812
52,156,38.32741145
48,169,1.098381819
92,126,-33.94759583
97,193,-44.06474261
89,147,-78.83625972
50,153,-7.218029893
69,126,8.869138008
30,130,-35.88388783
89,198,-65.02300282
95,133,101.1930603
74,184,47.31027887
48,163,-68.33922993
36,185,8.659111525
92,102,31.88169911
3,195,-51.05841722
28,143,-19.69400115
6,161,33.26132538
62,183,71.54352039
64,173,63.17059432
28,125,-98.17040572
23,132,98.34934719
89,156,107.6412864
42,193,-40.78881929
86,120,94.67604501
76,103,-26.45156404
20,132,25.98822883
5,102,-1.061335788
86,183,75.22889102
33,162,-23.3913947
20,142,60.83868126
67,138,5.591188007
6,118,-157.0893955
97,147,-54.98784538
31,121,62.90810691
32,170,-8.889703657
7,153,-33.14215823
79,149,11.0544935
45,120,142.5987353
43,132,15.11939625
2,162,77.08437918
14,146,-89.70798637
56,108,20.00726701
22,199,1.363433161
46,150,76.14280589
83,108,83.74127816
68,159,37.17434266
51,184,33.10508267
46,164,-15.54079798
93,139,-17.7271785
15,181,-64.23937562
11,186,57.98915628
58,170,-52.62130456
70,164,23.8488295
93,179,-0.689670012
44,127,-60.78728299
63,196,8.200598621
12,189,-18.96165988
60,120,6.900937629
2,134,-2.454243703
12,104,-110.9927741
69,160,-3.260774172
68,113,-50.40566324
39,101,75.38966884
3,154,173.979748
84,115,-9.757718815
57,117,89.5580288
80,153,16.80516443
57,128,-22.16607484
72,154,74.06327749
3,101,38.99393921
22,151,62.09998416
63,163,-54.76512554
23,180,-85.5974319
64,121,-49.75735289
96,146,-75.0305318
8,133,182.3132661
15,115,30.51440734
6,134,-49.01430166
76,146,12.25109237
82,157,12.77169282
85,154,81.67105222
56,153,-78.79231164
1,149,-38.06560226
28,178,42.57294664
49,160,79.8427043
83,140,-7.633936498
49,152,0.611325949
48,115,-74.51169802
35,116,0.124252231
63,195,27.47775216
69,113,-5.50098397
4,118,-131.6695659
1,167,-53.78111751
21,193,36.6835268
75,160,-0.620911897
95,181,66.10699173
26,175,-68.83516964
41,120,-46.40740606
8,117,-27.55217995
39,177,77.04208544
62,103,31.35377985
71,146,-139.6608918
55,135,62.62522284
3,130,7.633727131
91,167,-119.7736772
14,107,-64.78898678
50,174,-29.93039579
10,161,2.349879297
12,177,-24.33996957
69,154,89.36385225
76,152,-30.82686246
86,110,22.38481111
42,153,-21.17590574
29,106,17.24920017
97,195,-9.973301408
40,199,-38.94508405
56,190,10.65026165
63,195,59.45613697
58,128,41.6380144
7,162,-44.32926352
28,188,114.9009409
26,159,33.27597661
100,174,21.97374911
23,116,41.5569394
69,105,-143.9955889
72,150,52.34193814
58,152,-26.39252087
25,102,-39.54189312
65,161,-26.42622984
77,159,18.89155624
81,183,95.20219562
61,182,-35.70672169
47,182,-25.27908111
12,119,-52.88108372
63,143,-25.24796002
40,137,-102.2936619
30,151,24.47520862
45,103,86.86206228
50,161,-1.561856018
8,157,-7.433588569
90,114,-105.6592062
48,182,-35.88229484
44,178,2.050968258
50,115,-7.234155887
71,183,118.0845455
86,109,-43.35231102
8,194,101.1723315
44,198,-109.8406394
98,106,39.36470848
26,117,-121.2258887
88,196,-3.71663528
4,175,-28.6104517
99,169,16.49562058
50,133,74.78974424
43,186,-42.60966454
89,171,-124.6468848
16,113,52.57592816
42,131,-40.91119179
64,167,-66.10716594
83,126,-96.60099702
62,188,5.72609869
1,144,91.70602183
97,136,-38.57748298
43,147,26.8893144
64,162,39.36800817
89,108,-33.98151541
18,174,-77.20677564
3,123,60.09983842
9,169,49.12783411
53,147,-56.44418133
49,135,49.01392287
84,191,33.81240205
45,152,48.0560903
24,134,-95.51083712
67,137,2.494457227
6,168,-39.24097789
65,128,99.62437206
11,179,-41.18930925
54,133,84.92541398
37,108,59.37492976
83,112,26.0355755
26,118,-118.3867775
13,171,-74.59299085
98,141,-16.22558718
40,119,70.21319551
86,157,-20.19167836
73,126,-21.17007406
32,111,76.9025707
32,145,84.40681726
57,193,48.78816079
25,168,38.28220594
36,163,-49.01767421
88,144,-45.59318129
1,143,6.036593196
1,119,-51.85008884
87,166,-38.57841652
70,107,-3.668736757
92,125,-29.65879251
52,179,80.05269841
50,118,-45.94635163
88,181,-76.71849881
98,190,-99.31725626
29,197,56.32743804
24,130,19.79600969
62,165,82.83078353
25,138,10.76686946
40,124,39.98433338
2,140,-54.66561873
58,144,-22.64124595
83,139,86.82062305
64,127,12.14369019
32,129,-53.38966196
1,167,-25.01465287
8,126,73.05307403
23,140,-26.57997536
14,134,-69.07518767
30,155,-11.46812462
39,164,119.3371388
7,120,-60.62150045
88,196,56.92863404
90,131,-37.70034029
32,155,-48.60435866
26,178,-3.701373468
10,127,88.70186134
75,104,39.97390272
58,193,-23.29179248
1,114,-88.48037947
31,110,50.67687902
39,135,80.37233259
11,200,-6.831183986
12,135,1.432455402
18,175,-27.24323055
99,165,-20.19266712
73,171,-101.5589712
83,128,83.58150317
63,177,-39.96354304
48,129,-33.01683715
72,106,35.01259884
48,156,-41.79210172
97,147,35.5529413
45,173,29.19917966
56,194,67.54293622
77,181,38.41993596
99,195,-56.94397383
68,109,-89.94338131
55,112,-83.93270238
83,186,94.80076394
69,164,-107.1825893
15,117,-156.8361529
83,168,102.8478724
52,151,75.9943497
43,127,-24.37570007
98,181,-46.50568129
42,118,-42.52931234
97,141,-0.561097129
38,149,25.56900756
2,131,-25.59390962
64,151,-47.30107926
58,160,-38.18950915
50,115,77.03202508
24,119,-52.29323427
37,102,64.57042333
14,116,-42.77677803
38,194,19.36840419
62,169,75.91730666
7,153,-69.95094134
44,105,-16.50843512
97,167,-175.5571609
47,159,101.3947736
34,146,-78.4876568
81,133,-0.451377022
61,129,-127.917677
100,151,18.05704398
21,154,205.4834063
53,172,52.24062975
92,120,-11.99243815
96,152,42.21408028
74,166,75.39926168
26,190,15.14086961
40,192,104.2201274
93,125,-10.14921637
9,190,-22.81496573
56,122,6.130788801
1,122,-118.066131
35,181,-5.194793847
24,109,-84.51110535
96,135,1.280938273
66,192,18.70594339
60,181,-11.94253042
94,101,-40.75176617
79,193,-22.84128201
61,139,-25.61459467
61,129,48.49842101
23,175,-6.615183887
88,176,-10.22386388
87,164,-81.40279708
52,177,-9.547080933
25,198,62.25894044
4,130,15.34466397
61,193,-64.60431365
43,124,-64.82470112
96,143,-2.427199137
83,125,-6.101899932
69,177,-59.95417911
85,180,70.17944811
1,171,12.36550733
43,151,52.63424403
32,191,131.7975379
61,199,-77.2341337
95,169,91.39763549
70,120,-34.3873284
4,118,-52.30352266
40,189,-6.707706753
9,108,89.06726478
25,188,59.43299276
72,178,112.7380895
21,180,-35.59277242
87,171,-18.86784721
39,158,53.64406239
56,107,-17.31024459
17,131,-138.5687192
24,191,-17.94634803
11,183,47.16622172
50,133,125.1084434
72,134,20.4643272
57,144,-66.37340752
30,181,3.331394612
95,148,5.510554003
43,109,-122.1383679
86,155,-42.96850454
32,196,100.879152
70,178,-109.6572703
46,125,-66.71319531
59,133,141.6782285
99,146,-55.28514482
75,137,-69.11451709
4,143,-24.66322228
29,116,-132.7116147
18,188,102.2962805
17,169,-21.99668197
48,196,-79.0377665
11,115,149.6993408
36,178,-30.42433348
60,104,-6.439197925
26,114,-31.60266941
28,170,-102.7468528
78,114,-118.8170684
90,115,87.35964391
40,170,67.02212916
86,138,36.61428668
30,143,-69.76643568
34,106,24.9158252
56,167,-50.64126859
66,187,169.1735268
58,128,50.01437202
45,199,-24.56774341
17,104,-5.237064334
35,165,6.192631158
57,180,21.19936682
55,137,53.96036147
45,114,50.17495926
20,133,130.8266973
94,156,-189.7488546
1,184,17.8065767
41,119,31.41744965
78,171,36.29026016
46,160,-17.13152654
78,186,71.69555893
80,123,31.82279548
92,195,-63.69992572
82,121,-41.18987425
57,172,-40.1320358
83,161,-40.84100127
77,136,40.75465182
19,144,18.25357327
5,172,-44.61653413
77,135,70.05436504
3,126,55.2924881
28,180,-53.20734999
66,131,-11.35543378
34,186,23.68706456
1,115,-73.13769511
94,138,11.81248804
23,190,-72.07338765
86,106,33.07252155
81,177,53.84279713
20,180,28.13895268
73,186,67.9401736
47,189,-60.15184092
20,178,-74.06696849
39,106,19.34413115
80,166,-24.81713349
62,175,-97.95069978
8,171,-38.62379481
32,125,-43.28789848
36,108,57.99116591
40,197,-47.80077785
41,171,-38.41474846
15,117,-69.76052353
30,133,169.9635913
34,182,29.24950095
87,192,-76.43460156
44,119,75.77992884
62,133,63.55654253
32,167,-113.5128393
42,140,-58.54225416
84,154,156.8411181
27,158,-7.553396343
11,193,-3.822805528
85,198,-7.105939128
76,132,32.80457188
79,139,-35.28649097
4,179,5.552519869
90,161,-31.19633601
63,140,-8.722500354
84,157,-30.23494851
75,116,-61.74281804
26,128,-20.63299601
81,140,-106.6423172
80,137,26.88518032
35,179,5.065095068
71,117,25.31940106
45,156,-25.62837267
32,180,53.15199838
21,122,-19.85596542
28,179,-64.44959304
43,147,-33.6032743
21,105,-78.5545729
79,179,-52.60181491
21,163,-10.52694887
47,118,-40.63279557
85,173,22.87056444
90,157,-37.0548668
64,130,27.1092566
41,172,-88.17123472
44,157,-79.68267396
21,192,31.93436006
46,162,56.50723813
85,141,46.46607656
100,186,101.6483019
89,156,-42.79995538
53,116,-86.89404829
72,142,-73.05952433
89,114,-93.7758473
16,174,13.64264862
38,196,9.775344671
92,149,45.46092749
25,117,-90.10994341
59,168,17.84077089
32,149,41.68733313
41,116,-63.56644156
88,156,31.18711604
9,128,1.11381773
19,150,48.11772633
98,157,113.8595605
3,162,20.23594042
80,161,-11.78505327
30,109,17.58222132
62,120,-58.71417452
83,167,-19.32226803
64,144,13.58972595
60,200,71.31992257
89,102,13.10774331
17,119,-50.45364331
36,149,39.49944999
4,134,-5.953016967
66,133,76.31441946
54,189,31.16244084
92,175,-21.37725727
52,184,88.17422209
19,166,-10.26435185
57,174,-36.59953153
34,196,-33.22817344
85,121,101.7381041
72,143,-25.1353337
58,200,-70.57405773
44,110,-58.19280784
4,183,45.73185915
59,138,14.34455402
18,124,-19.70574685
73,127,13.99235225
10,127,25.28102867
55,135,54.89430231
42,108,63.00039618
33,178,109.5468069
65,183,7.111616852
59,145,102.3413716
69,106,64.8346285
71,189,-15.63510211
98,154,53.74404514
16,183,21.93105411
43,108,5.00727496
2,164,78.90630651
25,199,-56.44336104
84,135,13.19485458
63,103,7.775373928
85,144,95.40129698
43,162,-15.54068354
10,191,119.4485552
95,181,17.08627134
39,182,-17.77235776
44,192,58.62525548
32,174,76.97226206
33,154,127.2062141
57,188,130.8735847
58,172,23.69276983
83,103,15.45912365
7,179,-73.78478935
40,195,-1.994410733
78,192,37.3623504
84,134,-15.31155813
6,164,-87.13783398
17,133,74.89456348
87,139,-12.94414683
92,137,-28.78868826
70,179,5.810814601
56,173,25.18654924
33,138,52.80970276
39,121,-24.43387936
4,170,79.33743514
69,107,-6.197705857
21,144,43.19968379
8,162,42.00945568
53,147,-17.67667575
33,125,17.41595409
27,135,-4.988033724
1,136,5.024978747
22,105,-84.17855802
91,193,-76.71015322
46,179,-76.80672041
36,188,-28.08235588
61,106,54.93839407
77,103,13.96083784
8,127,-44.74064005
46,176,1.772706713
69,114,22.08051877
46,155,-42.09268815
57,129,15.47202269
17,117,-49.27020592
70,111,-62.83890817
19,132,-31.80780781
71,160,8.443988175
36,184,32.24055148
87,121,-54.10792868
39,179,-41.07550979
84,140,-131.9234382
85,129,74.00952442
95,192,36.69772244
25,131,-40.42749928
93,187,66.89719394
3,133,118.8281299
74,177,-48.42316165
22,126,-35.34882344
33,128,145.0091906
54,186,-26.61306162
92,193,-32.95821561
20,106,-34.23730563
89,147,54.59854952
78,115,16.59090024
54,107,48.7710696
76,121,46.06892849
55,114,-13.04161867
93,170,-33.41725625
58,175,-53.42261601
87,192,54.89884299
50,181,34.24561048
47,122,-16.98713559
45,166,19.27900735
37,106,59.57209139
18,164,-97.41233393
30,155,-46.33357775
29,148,-41.43248601
36,125,22.08717019
67,169,62.21034232
25,178,-29.67544856
95,172,-2.520094583
66,123,-27.97661571
71,200,-53.3087805
29,148,-30.08377052
89,101,2.354637902
77,170,-49.64646214
95,112,104.3848635
49,113,111.4803701
6,189,27.79436299
90,158,24.33865955
40,103,-140.2644145
82,160,103.146593
36,157,-48.0708548
10,103,2.118195055
86,112,19.75204046
67,122,-22.16513355
76,126,90.79378654
65,145,58.49475799
19,155,-36.58731557
24,145,18.736193
45,154,152.9004391
46,140,-42.6746032
89,154,166.4193884
15,149,76.58613225
29,108,57.37214508
86,158,40.10999641
64,115,133.9174053
89,147,-91.82766481
31,167,-145.2357611
53,182,52.92185684
40,107,13.35231473
23,170,75.76787219
47,102,-30.45778676
12,103,-84.21680934
97,104,-16.20293588
27,159,53.28533337
52,134,-14.12398297
26,189,-67.17249061
13,132,57.36160885
69,175,-26.97181126
71,182,-6.071953411
47,192,108.2944279
67,138,78.04761344
21,136,22.36245571
56,168,155.6330389
54,135,-73.81054979
100,179,-17.43733918
31,138,115.8710828
98,168,-9.284206883
90,160,-75.44680147
57,120,67.51431742
26,101,-17.57206105
87,168,17.46240419
14,142,-98.94287385
21,193,2.051551791
65,165,7.879770471
64,117,-19.87690257
43,158,-23.24864492
20,132,-33.92547487
21,190,-12.63315747
31,119,-18.1868721
60,117,86.58917017
57,169,26.18314322
85,150,-1.364252929
69,180,38.27851686
83,158,-6.360791607
23,111,74.03733944
58,131,-92.42127932
72,124,64.30307619
99,109,-31.8089488
22,174,56.61112335
46,194,31.89537342
7,137,84.34996721
4,152,-40.81089469
66,198,-57.29847443
77,128,-71.79247207
89,118,-154.6060918
7,142,-33.62567555
69,107,-47.91652866
79,190,-121.0918467
99,110,-99.76641679
81,128,-79.18229784
67,158,165.9745454
76,124,12.12080349
37,187,83.50750791
56,146,-106.151975
95,135,90.57006264
70,137,24.45717309
15,108,-27.13618182
87,103,-15.2468109
21,136,26.40682427
96,136,69.33525434
15,187,29.05269822
39,183,22.79112308
3,174,31.38981715
51,118,-101.64084
68,175,-35.07184024
94,168,-48.15630348
95,196,50.70805614
95,170,33.29407201
83,143,71.49158544
95,143,-67.85585167
21,109,-15.28645441
40,107,27.77214735
82,120,12.34641226
5,182,-80.02805876
62,177,12.3298419
18,168,-27.74814142
48,144,-36.5334437
78,154,97.69975186
49,160,-70.54703267
24,102,-30.34929142
32,137,-2.573723706
53,120,42.31863071
93,178,43.56336972
29,118,-86.3207657
55,167,-77.28416294
73,111,17.31443014
93,179,-20.68011467
32,103,14.01731514
84,174,15.92267192
33,183,-4.694291653
79,143,-2.372184857
76,176,21.7157528
97,157,-18.0704846
70,173,8.455334579
87,143,-54.07422565
61,130,-5.829981567
99,107,-60.15260995
85,111,76.25556906
58,165,-18.36565319
39,123,-2.754998813
100,115,48.49087098
99,134,-67.24370895
26,152,-41.99782292
61,193,-125.6915862
67,147,-37.15278681
44,121,-48.26467156
45,151,25.54591826
93,134,33.61405086
44,178,50.79913591
28,103,-46.13537146
95,143,-54.80275003
58,148,-41.06001244
97,180,-49.38211836
24,190,43.48938803
77,193,-17.94296608
33,179,-30.79034651
30,143,100.8463376
44,135,-45.64457215
49,160,-18.23652962
7,146,-26.64078737
58,154,86.92983091
7,105,-22.67150412
44,195,36.39238467
95,190,-14.53174692
87,189,56.72995005
11,144,24.19185623
99,182,-82.0594887
81,141,14.67780498
43,197,-65.79888618
18,144,-34.20869859
90,107,106.4277327
34,136,91.48571333
67,165,-0.760908869
9,121,89.30436123
55,174,31.22214182
94,147,-132.889909
65,104,81.095858
95,182,-29.06519057
54,140,49.63664175
99,112,5.543636363
32,118,-32.22468712
79,114,-14.48815265
11,179,-15.01853165
96,138,-17.24586952
79,114,-84.08286658
59,197,35.72531114
36,128,-18.82924291
95,185,-35.196989
39,163,-109.163082
30,161,-14.86939255
51,153,-77.82786593
69,109,-64.23626171
78,105,2.188151476
44,114,-81.85463974
94,116,-71.71951202
74,118,-33.62625554
27,188,72.85666041
47,128,5.083254577
60,156,-4.155143721
13,109,-1.097048543
27,168,-12.49980278
3,139,9.783033967
41,176,-14.9384684
83,106,-36.09816069
18,174,-28.10003126
93,116,32.89552829
20,165,84.12669556
37,182,8.065103043
57,115,13.05949033
18,126,37.49735139
100,113,-2.306514265
65,112,14.76203363
31,184,4.506428423
21,110,-25.70196568
52,112,28.66802924
76,129,58.25342516
26,194,60.53033842
69,188,-8.200675254
29,105,-54.30081192
89,153,-118.306915
95,183,52.1072496
54,168,0.687553829
26,159,7.33897917
33,107,14.96792955
23,114,-98.65737569
51,152,69.79606483
20,102,-24.33204997
97,102,-76.16995303
90,162,4.121896557
94,153,-162.9700348
51,111,4.277793144
60,141,59.05141009
65,118,19.95003344
78,109,-48.16782901
23,177,-15.21159285
46,151,-54.2072538
23,104,-31.36263383
88,155,4.446819472
59,198,24.29448731
61,188,-9.72035792
37,132,-40.11546218
71,156,-34.06956954
25,164,42.56357765
45,166,-3.260594588
53,144,-29.03734005
88,122,-22.24300144
5,193,-40.69425446
44,149,58.30576262
81,119,16.14029244
64,157,8.416404051
59,161,8.462684294
11,109,-86.27575745
92,129,-128.6999171
6,124,13.78463553
19,110,40.69103967
68,135,53.34874903
7,168,-5.866501036
100,191,-59.91351554
55,105,-33.58903304
42,141,31.82732911
75,158,2.48132906
54,118,-51.30190866
21,147,-72.50496128
6,152,-40.50243709
76,176,-17.5498391
96,164,-15.96366686
37,173,67.02869406
81,129,-84.78219143
42,135,111.4528573
3,181,2.24959403
88,124,19.70949849
61,136,-19.4412941
26,137,24.31203071
31,131,9.712547718
14,101,58.16263489
28,146,25.95070419
81,107,47.57342541
31,166,-50.84427644
28,133,58.56188998
45,147,-104.5152283
75,192,33.50633556
78,102,-8.463459737
74,125,-111.5373897
48,119,63.1119641
